feature1,feature2
1.6988939698191097,-1.7656128719624882
1.5008072804058543,-1.8491040500902671
2.383040139192345,-1.3865333880578463
1.949922961760024,-2.101836875088483
1.5610087066217195,-2.41344017701993
1.8867605540492367,-1.816317246591911
2.4567923131166247,-2.4015894753401725
2.7463442844797608,-2.1355618005212844
1.989316352825782,-2.373605839573912
0.7878798698635292,-1.5579773018194751
2.368421948546217,-2.1406637785591065
2.033495358612436,-1.7420303911479502
1.2187270715567289,-2.264526338673148
2.3971323398109137,-2.6271447115846245
2.1467789660833145,-2.6782909023117023
2.233214991216763,-2.017820741148742
1.1924340920472454,-1.4176303227714144
1.6327042116009751,-2.4051262185071907
2.1002845986154712,-1.4256813252856424
1.4920890905108015,-1.969160075076014
2.2144082501652864,-1.653447196368428
2.088220777638613,-2.183513919541661
1.5862048896756402,-1.9569280584768127
1.4639304940071964,-3.460675241747304
2.2182799020788337,-1.5480325794569023
0.8185337822290808,-2.504865352354969
2.309577130502599,-0.9712522651441506
2.010396853837704,-2.364001470614568
1.90855177944758,-1.3125617904259077
1.6770179104377323,-2.3995960033251267
1.7586282389089838,-2.4766643041293563
2.061335157997398,-1.1876607707652198
2.1615396365580146,-2.126176751063144
1.854094365542228,-2.7815954043483284
2.44155488857358,-2.038918598506401
1.9097600432046875,-0.4034462160775696
2.149376454182843,-2.375895525047592
1.7868212018972285,-1.4257771454016226
2.0566352052688823,-2.7191389891586835
2.4596144672876017,-2.334072042769497
2.9366488881087727,-1.4599759671426755
1.7763390521706244,-1.3594918191324434
2.0339277552637016,-1.5736131624388905
2.242366408647237,-2.4231783274954366
1.678225083841269,-1.4850195912094195
1.8326123339467293,-2.201824231620998
1.5224387103253236,-1.7882004672032694
3.0312624596215727,-2.533766457127137
2.012109728336379,-1.2938897222922854
1.9601793043771425,-1.773814101875133
1.46880323592656,-1.7858464513961758
1.9064278674977253,-1.5071350021600685
2.593693025782376,-0.7052181789906931
2.289816586606788,-1.8371018417089169
2.097192150788668,-2.176583146405344
2.1692419217308454,-2.1477007050695147
2.084230488134807,-1.34120123219602
1.496728717360179,-1.4300607194354773
2.6585575336699327,-2.059034263495539
0.9390725504957028,-2.303910993547216
2.6484972732805545,-2.011434031149441
1.5003488838525447,-2.2523874606141088
2.4203100132522763,-1.7266332158993103
1.8805339504151528,-2.183412205907344
1.804120925478089,-2.4612050922492514
2.807687844734721,-2.1611602346056697
2.608579260412748,-1.2393419740387743
2.49915544907398,-2.215810156359024
2.201865045168305,-2.012097803195458
1.548149069634936,-1.8378203591391984
1.4104801044200987,-1.4061603057692182
1.7676913513508037,-1.8994201720635804
2.141643935773071,-2.129452486852039
2.293346900737637,-2.2374518283112623
2.435648648728622,-2.6729898401233743
2.063189789773206,-1.0305355004708576
1.4998343376972127,-2.3388724852624256
2.2569539248294577,-1.910209109030201
2.1753150496367795,-1.7554064349261682
2.317360734280885,-1.4451500790218883
2.2049093284642565,-2.1206288273092717
2.3362868506013656,-1.0500590325523922
1.933683126808713,-2.487264652335321
2.553540334643486,-2.060190581976799
0.913665226992982,-1.5762891614247891
1.7323359070230386,-2.045266641152081
2.1659901652845077,-1.9047501601104668
2.35472590856952,-2.2177431852849216
2.256552899088041,-2.129773338791958
2.369405240443752,-1.6923162579934732
1.5322806489777023,-1.457008941912484
1.732018277442976,-1.5959711008594275
2.1836436567006703,-1.0809081616024387
1.8882670088140736,-2.1746583980590986
1.9902901970561335,-2.151589891417138
2.399970950971025,-2.808155304218294
1.4731587904268229,-2.5339014607895964
2.475153795986788,-1.1446933137090374
1.9477753907312645,-2.084410861595005
2.0350260815565906,-1.4190608486959049
1.5363234329047128,-1.8808155086326075
2.4875988148912147,-1.7494529150300773
2.094790808299372,-1.4994769537164294
0.6483838535003814,-1.661062340234546
1.672962158436288,-2.915316448428229
2.2556012997624904,-1.3131707274185211
1.931275742686154,-1.5235627263985303
2.8061391289943227,-1.3425427732079762
2.8199822646856965,-1.6289362544640538
2.037716819450796,-2.800982905948584
1.8769687559350257,-2.421623297658096
3.085471358748907,-2.0879429062161683
2.061602403392243,-1.7242573119797662
2.021801223186227,-1.1524744797846234
1.688675319132774,-1.9026962723813787
1.628764707150976,-2.660011255610353
1.6941154545473571,-2.018518398524206
1.78534888774137,-2.346210489936928
1.296841268164083,-2.0415527863143472
1.2476398129844988,-1.6199720181551986
2.041219876467252,-2.728775749732465
1.8453954614750685,-2.376078202795292
2.15958725520959,-1.3297747769884278
1.0624137651771275,-1.9424869604262915
1.91993360221668,-1.664329961774767
2.1065983141188447,-2.3759846658694097
1.840473032166691,-2.3980129284017444
2.538003569299299,-1.9893441756640289
