feature1,feature2,cluster
1.8173392243439457,-1.9076598470675457,2
1.3264368552351518,-2.4858070192553257,2
2.600206953972213,-2.328447139485698,2
1.47654450865903,-1.731673623736357,2
2.5928520773314983,-1.6405233446674663,2
2.498023842902908,-2.3783975442847303,2
1.289094666629078,-1.2493331740222566,2
1.838660080578932,-2.125416508227524,2
2.664097070924529,-1.72188499529967,2
2.227943886040804,-0.917498827549458,2
1.6782408848099286,-1.5360799359593815,2
2.028506562448542,-1.865703860568372,2
2.764234213206266,-1.746082121855188,2
2.2691480395248167,-1.463746331345099,2
1.8175236352285573,-2.419604833669504,2
1.477595402989483,-2.9831782946880008,2
3.028103564970161,-2.5516041828608413,2
1.889373188207114,-2.1384066499444603,2
2.1537033489045503,-1.5921313937303516,2
2.4302367441798727,-2.2915387192844694,2
1.9164391431067944,-1.85871002475585,2
1.8756544369082264,-1.1963272119900037,2
2.2454874758191257,-1.6325611069750914,2
2.331440634333706,-1.4132630712573375,2
2.0905107793518534,-2.648415973977923,2
2.1998439758763206,-2.3256784468959144,2
1.7356916591251217,-1.7068179906224534,2
2.619141535716818,-1.9893642116319687,2
2.154416506299482,-1.148892527682381,2
2.1203765897442843,-0.6991584429098026,2
2.282754822815772,-2.880381379577909,2
2.376670810552266,-1.8094208075586111,2
2.644876377041373,-1.6634093243650208,2
1.930772008008113,-2.612149118144683,2
1.895488371356988,-2.42526022710465,2
1.7097382750976386,-1.7057107977896953,2
2.834952252175703,-1.8026642350885087,2
1.4020584689824078,-1.7776986658899296,2
2.598315743322825,-2.304891452159691,2
1.932991416663541,-1.9926559026354007,2
1.60755084345888,-1.6758597830780704,2
1.9395259256961093,-1.790233778046486,2
1.55625391109895,-2.218729150161705,2
2.3611906789138857,-2.186416576045884,2
2.8634819256167026,-2.199818092807301,2
2.112342362875943,-1.5337045840634551,2
1.2908171335334842,-2.880404405990388,2
1.2371718427149525,-1.368707948286409,2
1.7240709270537766,-0.7209003571658739,2
1.7178762006713058,-1.9077243484014808,2
2.7710549762839376,-0.9969535559204384,2
3.0307517883181987,-1.395816884703429,2
2.512031262905732,-1.7037365253994086,2
2.389180538083319,-2.275592858164267,2
1.5909005582888465,-2.001687228705476,2
1.914907688737536,-2.226614024663637,2
2.348193723728357,-1.5223473957147446,2
2.0442034431459235,-1.261234959472369,2
1.4291554429332476,-2.09682972963986,2
1.6415888396985976,-2.93326830853653,2
1.9586596570786503,-2.060873754191642,2
2.7567248716210653,-1.6845941577226111,2
1.4879065878353974,-1.072953716832906,2
2.610516847762677,-1.708951148265692,2
1.886757950575084,-2.47971961836174,2
1.8138966119644733,-1.455625690147907,2
2.9422931529673044,-1.2283782358639057,2
1.755575289106863,-2.559808716644506,2
2.0704431234556018,-2.884219682781426,2
2.16158385709239,-2.073801293149334,2
1.7669817490658788,-2.797351533633398,2
2.2568000532848584,-2.266350419830956,2
1.415041582144856,-3.4361311066408247,2
1.9862425474746817,-1.113874201665128,2
2.830629607273935,-2.228548128293136,2
1.6988939698191097,-1.7656128719624882,2
1.5008072804058543,-1.8491040500902671,2
2.383040139192345,-1.3865333880578463,2
1.949922961760024,-2.101836875088483,2
1.5610087066217195,-2.41344017701993,2
1.8867605540492367,-1.816317246591911,2
2.4567923131166247,-2.4015894753401725,2
2.7463442844797608,-2.1355618005212844,2
1.989316352825782,-2.373605839573912,2
0.7878798698635292,-1.5579773018194751,2
2.368421948546217,-2.1406637785591065,2
2.033495358612436,-1.7420303911479502,2
1.2187270715567289,-2.264526338673148,2
2.3971323398109137,-2.6271447115846245,2
2.1467789660833145,-2.6782909023117023,2
2.233214991216763,-2.017820741148742,2
1.1924340920472454,-1.4176303227714144,2
1.6327042116009751,-2.4051262185071907,2
2.1002845986154712,-1.4256813252856424,2
1.4920890905108015,-1.969160075076014,2
2.2144082501652864,-1.653447196368428,2
2.088220777638613,-2.183513919541661,2
1.5862048896756402,-1.9569280584768127,2
1.4639304940071964,-3.460675241747304,2
2.2182799020788337,-1.5480325794569023,2
0.8185337822290808,-2.504865352354969,2
2.309577130502599,-0.9712522651441506,2
2.010396853837704,-2.364001470614568,2
1.90855177944758,-1.3125617904259077,2
1.6770179104377323,-2.3995960033251267,2
1.7586282389089838,-2.4766643041293563,2
2.061335157997398,-1.1876607707652198,2
2.1615396365580146,-2.126176751063144,2
1.854094365542228,-2.7815954043483284,2
2.44155488857358,-2.038918598506401,2
1.9097600432046875,-0.4034462160775696,2
2.149376454182843,-2.375895525047592,2
1.7868212018972285,-1.4257771454016226,2
2.0566352052688823,-2.7191389891586835,2
2.4596144672876017,-2.334072042769497,2
2.9366488881087727,-1.4599759671426755,2
1.7763390521706244,-1.3594918191324434,2
2.0339277552637016,-1.5736131624388905,2
2.242366408647237,-2.4231783274954366,2
1.678225083841269,-1.4850195912094195,2
1.8326123339467293,-2.201824231620998,2
1.5224387103253236,-1.7882004672032694,2
3.0312624596215727,-2.533766457127137,2
2.012109728336379,-1.2938897222922854,2
1.9601793043771425,-1.773814101875133,2
1.46880323592656,-1.7858464513961758,2
1.9064278674977253,-1.5071350021600685,2
2.593693025782376,-0.7052181789906931,2
2.289816586606788,-1.8371018417089169,2
2.097192150788668,-2.176583146405344,2
2.1692419217308454,-2.1477007050695147,2
2.084230488134807,-1.34120123219602,2
1.496728717360179,-1.4300607194354773,2
2.6585575336699327,-2.059034263495539,2
0.9390725504957028,-2.303910993547216,2
2.6484972732805545,-2.011434031149441,2
1.5003488838525447,-2.2523874606141088,2
2.4203100132522763,-1.7266332158993103,2
1.8805339504151528,-2.183412205907344,2
1.804120925478089,-2.4612050922492514,2
2.807687844734721,-2.1611602346056697,2
2.608579260412748,-1.2393419740387743,2
2.49915544907398,-2.215810156359024,2
2.201865045168305,-2.012097803195458,2
1.548149069634936,-1.8378203591391984,2
1.4104801044200987,-1.4061603057692182,2
1.7676913513508037,-1.8994201720635804,2
2.141643935773071,-2.129452486852039,2
2.293346900737637,-2.2374518283112623,2
2.435648648728622,-2.6729898401233743,2
2.063189789773206,-1.0305355004708576,2
1.4998343376972127,-2.3388724852624256,2
2.2569539248294577,-1.910209109030201,2
2.1753150496367795,-1.7554064349261682,2
2.317360734280885,-1.4451500790218883,2
2.2049093284642565,-2.120628827309272,2
2.3362868506013656,-1.0500590325523922,2
1.933683126808713,-2.487264652335321,2
2.553540334643486,-2.060190581976799,2
0.913665226992982,-1.5762891614247891,2
1.7323359070230386,-2.045266641152081,2
2.165990165284508,-1.9047501601104668,2
2.35472590856952,-2.2177431852849216,2
2.256552899088041,-2.129773338791958,2
2.369405240443752,-1.6923162579934732,2
1.5322806489777023,-1.457008941912484,2
1.732018277442976,-1.5959711008594275,2
2.1836436567006703,-1.0809081616024387,2
1.8882670088140736,-2.1746583980590986,2
1.9902901970561333,-2.151589891417138,2
2.399970950971025,-2.808155304218294,2
1.4731587904268229,-2.5339014607895964,2
2.475153795986788,-1.1446933137090374,2
1.9477753907312645,-2.084410861595005,2
2.0350260815565906,-1.4190608486959049,2
1.5363234329047128,-1.8808155086326075,2
2.4875988148912147,-1.7494529150300773,2
2.094790808299372,-1.4994769537164294,2
0.6483838535003814,-1.661062340234546,2
1.672962158436288,-2.915316448428229,2
2.2556012997624904,-1.3131707274185211,2
1.931275742686154,-1.5235627263985303,2
2.8061391289943227,-1.3425427732079762,2
2.8199822646856965,-1.6289362544640538,2
2.037716819450796,-2.800982905948584,2
1.8769687559350257,-2.421623297658096,2
3.085471358748907,-2.0879429062161683,2
2.061602403392243,-1.7242573119797662,2
2.021801223186227,-1.1524744797846234,2
1.688675319132774,-1.9026962723813787,2
1.628764707150976,-2.660011255610353,2
1.6941154545473571,-2.018518398524206,2
1.78534888774137,-2.346210489936928,2
1.296841268164083,-2.0415527863143472,2
1.2476398129844988,-1.6199720181551986,2
2.041219876467252,-2.728775749732465,2
1.8453954614750685,-2.376078202795292,2
2.15958725520959,-1.3297747769884278,2
1.0624137651771275,-1.9424869604262915,2
1.91993360221668,-1.664329961774767,2
2.1065983141188447,-2.3759846658694097,2
1.840473032166691,-2.3980129284017444,2
2.538003569299299,-1.9893441756640289,2
